1.33	4.75	11	0	0	0	3	0	1
1.22	6	15	0	0	0	1	0	1
2.88	3.25	2.5	0	1	-1	0	1	3
5	3.8	1.7	0	5	-5	1	6	3
2.63	3.2	2.75	0	1	-1	1	2	3
3.3	3.3	2.25	0	0	0	0	0	2
1.8	3.5	4.5	1	0	1	2	0	1
3.6	3.3	2.1	2	0	2	3	1	1
4.5	3.5	1.83	0	0	0	1	1	2
1.44	4.33	7.5	1	0	1	2	2	2
2	3.4	3.8	0	1	-1	2	1	1
1.73	3.6	5	1	1	0	1	4	3
2	3.4	3.8	0	0	0	1	0	1
6.5	4	1.53	0	0	0	0	0	2
1.29	5	13	0	0	0	0	0	2
1.4	4.5	8.5	3	1	2	5	1	1
2.3	3.25	3.2	0	0	0	0	0	2
1.14	8	19	1	0	1	1	0	1
2.25	3.3	3.3	0	1	-1	2	2	2
3.25	3.3	2.25	1	0	1	2	1	1
1.57	3.8	6.5	0	0	0	0	0	2
1.73	3.6	5	0	0	0	0	0	2
2.8	3.25	2.6	0	1	-1	2	3	3
2.1	3.25	3.75	0	0	0	0	0	2
2.88	3.5	2.4	0	0	0	0	1	3
2.1	3.25	3.75	1	0	1	1	2	3
1.62	3.75	6	2	0	2	2	1	1
4	3.6	1.91	2	0	2	2	1	1
5.5	3.75	1.67	1	1	0	1	2	3
6.5	4	1.53	0	1	-1	3	2	1
1.33	5	10	2	0	2	3	0	1
3.5	3.4	2.1	0	1	-1	0	2	3
2	3.5	3.75	0	0	0	0	0	2
1.53	4	6.5	2	0	2	2	2	2
2.38	3.4	3	0	1	-1	0	1	3
1.5	4.2	7	0	0	0	3	1	1
1.83	3.6	4.33	2	1	1	3	2	1
2.2	3.25	3.4	0	1	-1	1	1	2
1.62	3.75	6	0	0	0	1	0	1
5.5	4	1.62	0	0	0	0	4	3
1.14	8	21	3	0	3	7	0	1
1.36	4.5	10	0	1	-1	2	1	1
1.5	4.2	7	2	0	2	2	1	1
1.83	3.6	4.33	2	1	1	3	1	1
2.38	3.25	3.1	2	1	1	3	1	1
3.6	3.3	2.1	0	0	0	0	0	2
1.29	5.5	10	1	0	1	1	0	1
2.38	3.25	3.1	1	0	1	3	2	1
4	3.8	1.83	0	1	-1	0	2	3
9.5	4.75	1.36	0	1	-1	0	1	3
3.5	3.4	2.1	1	1	0	2	1	1
1.8	3.6	4.5	1	1	0	2	2	2
2.1	3.3	3.6	0	0	0	0	1	3
2	3.4	3.8	0	0	0	0	1	3
1.2	7	13	3	0	3	4	0	1
1.57	4	6	0	0	0	0	1	3
2.25	3.3	3.3	1	0	1	2	1	1
7	4.2	1.5	1	2	-1	4	2	1
1.1	10	23	2	0	2	8	0	1
1.29	5.5	11	0	0	0	1	0	1
6.5	3.8	1.57	0	0	0	0	0	2
1.13	8	23	2	0	2	4	0	1
4	3.6	1.91	1	1	0	1	1	2
2.25	3.4	3.25	1	1	0	2	1	1
