0.332572709	0.400765249	0.24675366
0.380330058	0.297247989	0.164649769
0.391097542	0.293543289	0.232377195
0.078464277	0.229887672	0.759773671
0.175344455	0.274403953	0.562619154
0.525114624	0.277032765	0.136449024
0.362354093	0.408911949	0.213098845
0.230483774	0.371567438	0.405763929
0.37716266	0.495399976	0.13075579
0.961411163	0.185007187	0.002204761
0.680584605	0.230070715	0.06654984
0.206269859	0.325565756	0.479435504
0.324453774	0.388193658	0.26020164
0.172492652	0.242194084	0.602561187
0.310706815	0.5230848	0.176241008
0.286504002	0.399856236	0.303168619
0.578105908	0.248606623	0.113674736
0.619616294	0.213516783	0.103517008
0.082596125	0.222943373	0.761593934
0.260830329	0.400906515	0.339356632
0.423184688	0.411778218	0.111778331
0.334361063	0.315655482	0.196382134
0.133285687	0.189006539	0.732895533
0.377137486	0.29950856	0.237623091
0.93930279	0.038790169	0.017180949
0.920171492	0.101361131	0.011886171
0.047861429	0.046166601	0.966201721
0.294913067	0.369833101	0.304855769
0.494055374	0.306549101	0.111344154
0.942321046	0.212167215	0.003521047
0.191788917	0.292956193	0.530475395
0.317080045	0.451379096	0.242415152
0.936931202	0.037638797	0.018696335
0.358927985	0.40815185	0.216671836
0.280253628	0.417889824	0.295533425
0.286029505	0.610644449	0.147316748
0.264375994	0.504833526	0.239589048
0.948917858	0.183749439	0.003306963
0.171807504	0.243523495	0.607945172
0.93629105	0.09783559	0.006636874
0.290260294	0.40325495	0.295904095
0.047031094	0.046165405	0.96659044
0.282570186	0.430995078	0.293346419
0.310327647	0.372074657	0.283920969
0.929139215	0.041828294	0.020652842
0.088144588	0.111147113	0.875194953
0.938411712	0.037160655	0.018192709
0.358442906	0.403901475	0.218823524
0.110434787	0.146410822	0.811895868
0.714911506	0.059720351	0.120676922
0.240746128	0.392241594	0.376350533
0.625209257	0.211051682	0.101472782
0.87078764	0.089062287	0.029430137
0.898393507	0.125272144	0.014680057
0.279762061	0.414467999	0.304207458
0.323016142	0.439513348	0.205761346
0.060676043	0.064304284	0.944237142
0.937095356	0.106432156	0.006166516
0.192337886	0.272652009	0.542623626
0.950019778	0.174143726	0.003279849
0.060429559	0.066437033	0.94231526
0.081660782	0.23314376	0.749573975
0.06031084	0.07017091	0.939224502
0.9386332	0.03711939	0.018106165
0.257404781	0.457937672	0.220488138
0.908141103	0.262461982	0.006087764
0.046150226	0.046228899	0.967030861
0.301550595	0.394588379	0.285548903
0.081414846	0.182875721	0.806168318
0.953169574	0.143763078	0.003390719
0.258112117	0.484329424	0.250147142
0.299774163	0.388626736	0.290207152
0.282169832	0.454369228	0.2831918
0.321853188	0.475653552	0.154359747
0.297422337	0.456051679	0.263211708
0.053803539	0.05442746	0.956695012
0.925448866	0.257471681	0.004368281
0.284554493	0.374910313	0.311659834
0.908685857	0.052714014	0.025714615
0.954089811	0.105714673	0.004823384
0.724860175	0.022818604	0.129588202
0.880165267	0.359565502	0.00664501
0.609440032	0.2196512	0.106873989
0.624223432	0.21051906	0.102048641
0.277745748	0.432602426	0.299310399
0.848338563	0.085039512	0.040259474
0.328839663	0.606764588	0.131863233
0.622500565	0.212577426	0.102342839
0.930303384	0.0870431	0.008056594
0.287647768	0.431830933	0.286453617
0.290383516	0.457618985	0.271197151
0.771891713	0.128415828	0.058394068
0.123787165	0.171351393	0.766610833
0.083959647	0.23801861	0.745005578
0.319652155	0.344795253	0.281724077
0.961232509	0.185749367	0.002214206
0.34213119	0.347588965	0.250870786
0.06248482	0.067013504	0.940583817
0.540111751	0.267040132	0.130611947
0.274436299	0.417266986	0.267344433
0.228089835	0.400214947	0.360547418
0.248397381	0.393658632	0.362966534
0.045613096	0.044222239	0.968730077
0.369519451	0.450148588	0.160875139
0.088396854	0.24920349	0.723509624
0.358511425	0.40243143	0.219342389
0.335483756	0.496540421	0.13963193
0.30524277	0.45106209	0.256044258
0.077931923	0.224300557	0.769686291
0.077042162	0.096693429	0.900773141
0.414727336	0.285217364	0.215240185
0.941300094	0.038466613	0.016415544
0.897590912	0.314175285	0.005988363
0.934022266	0.053026356	0.015233473
0.069377718	0.198156211	0.811648238
0.945921782	0.08326419	0.007119193
0.367727252	0.171866253	0.239446824
0.049455965	0.048313579	0.963796421
0.288635204	0.428945729	0.286513215
0.310899226	0.333511302	0.301300858
0.315781238	0.053477663	0.468775012
0.199368017	0.286783459	0.518610978
0.081839365	0.239110856	0.745581639
0.075186416	0.222729528	0.775921265
0.501858972	0.293904046	0.145532509
0.316533215	0.368303213	0.279250469
0.289838916	0.437207474	0.281138079
0.939826688	0.036470311	0.017802915
0.745880543	0.14883004	0.062793213
0.311320599	0.424514193	0.26018756
0.049455658	0.049334777	0.963021591
0.611100562	0.052044844	0.153323338
0.077261649	0.116024583	0.880638954
0.922072846	0.045064409	0.022540794
0.366971065	0.445946329	0.159378115
0.174013814	0.256461797	0.593848729
0.305458017	0.387604269	0.284309928
0.269388877	0.379232249	0.330564966
0.94127768	0.108038299	0.005604675
0.046237865	0.04544178	0.967548934
0.311402794	0.448962942	0.24981635
0.949675292	0.069066061	0.008003324
0.26789363	0.430593564	0.25343286
0.212074144	0.316355063	0.471888532
0.336048626	0.387877534	0.223267609
0.078826518	0.229756616	0.762369262
0.198965931	0.309385694	0.504639866
0.281829054	0.346760879	0.331099806
0.578495052	0.065231539	0.15889574
0.813629618	0.102799738	0.049045329
0.297791441	0.315831869	0.233493085
0.612736458	0.217270065	0.105381707
0.172425063	0.259789955	0.595074126
0.930213653	0.250895881	0.004044712
0.249935843	0.449225538	0.298528392
0.63559723	0.204039796	0.098034582
0.874181679	0.293584873	0.009123014
0.397280616	0.34937221	0.137492432
0.948166972	0.148092696	0.004175723
0.950517664	0.15342628	0.003517464
0.204460573	0.284640533	0.508484594
0.220465904	0.346624133	0.438865694
0.641726472	0.200711742	0.096347694
0.306488187	0.506361681	0.156308477
0.084420806	0.101986067	0.889212884
0.157935851	0.235961829	0.644318316
0.94674717	0.157691611	0.004131096
0.244744678	0.394141311	0.368664443
0.948902183	0.066615242	0.008447
0.308549877	0.344841534	0.293549064
0.046535418	0.047712277	0.965766045
0.78691577	0.151927321	0.044374339
0.341370962	0.35758837	0.246130497
0.841294536	0.096833111	0.038915101
0.940184434	0.037017374	0.01743395
0.244347422	0.350370541	0.393782877
0.304405366	0.43345764	0.264721193
0.961006014	0.183686048	0.002262405
0.04553405	0.043058475	0.969592912
0.932844093	0.093000868	0.009684787
0.091005002	0.168075483	0.809763733
0.826145036	0.148748404	0.031530048
0.371296783	0.477814083	0.12237066
0.11186205	0.147727586	0.808015142
0.151315513	0.221304012	0.669509323
0.076676009	0.09099202	0.907074104
0.940650366	0.037997473	0.016866069
0.516092699	0.045223139	0.245873701
0.670894889	0.182761225	0.087655651
0.298263026	0.436994647	0.270537488
0.943745521	0.14375361	0.004362384
0.930140059	0.041484169	0.020325827
0.054381245	0.085263581	0.931462775
0.271876009	0.399753159	0.32367524
0.880051916	0.330462858	0.007222268
0.369947665	0.401642107	0.208796449
0.643113726	0.199794399	0.095892722
0.053062838	0.053302202	0.957977675
0.468378632	0.266978574	0.147350874
0.272625985	0.352004259	0.346021776
0.160392298	0.238653166	0.636843048
0.083875542	0.237158298	0.740033229
0.570421108	0.24627818	0.119715812
0.58949053	0.234256205	0.113012579
0.444277223	0.338652763	0.170264168
0.091244369	0.110972391	0.871961756
0.915019248	0.060096789	0.020417667
0.740857681	0.142784993	0.067903207
0.079202886	0.123393788	0.869942351
0.859565037	0.085201023	0.035132568
0.843336293	0.172165517	0.022886241
0.081755037	0.097374321	0.896167059
0.946257476	0.057328121	0.010343369
0.075915041	0.089858343	0.908835356
0.303079107	0.42134794	0.271747982
0.324023203	0.440160382	0.239451585
0.932260795	0.041877394	0.018978939
0.296803049	0.422419454	0.278873606
0.311249871	0.450292471	0.24942761
0.298216362	0.405286734	0.279882839
0.324328705	0.531272254	0.138546164
0.283467045	0.43941242	0.288406848
0.290850523	0.417897878	0.250992401
0.908094495	0.053024979	0.025860834
0.518304578	0.276172358	0.140967329
0.378528977	0.389995258	0.205416133
0.932976978	0.058953502	0.014322557
0.932806306	0.039878119	0.019726862
0.925335466	0.04953152	0.019387864
0.625868367	0.132236657	0.088014694
0.243590829	0.378870356	0.378797998
0.302872592	0.384760588	0.287885027
0.783885837	0.157086783	0.044290363
0.938913699	0.097391842	0.007949933
0.08034423	0.094875319	0.899945186
0.045281121	0.042949044	0.969791777
0.777072669	0.123862304	0.057809625
0.08828394	0.108219371	0.878842392
0.316223046	0.318250699	0.212693743
0.360479304	0.383858693	0.188390954
0.914958857	0.049392024	0.024170151
0.28541928	0.415404019	0.29617736
0.922754606	0.045430681	0.022165624
0.300043432	0.407843307	0.271206763
0.961392296	0.18091812	0.0022569
0.556617297	0.080565562	0.157413441
0.28188161	0.357830303	0.328555713
0.413061368	0.369452671	0.155565399
0.261170817	0.429585902	0.324400945
0.940328826	0.035983982	0.017764241
0.308045783	0.454801761	0.251188804
0.346688822	0.524229105	0.12509537
0.271158918	0.348884366	0.348295936
0.800872259	0.297148669	0.02035744
0.134722616	0.192021071	0.727950753
0.479719119	0.309091369	0.155189409
0.562654725	0.064067459	0.17196598
0.958146615	0.133693302	0.003395045
0.08086877	0.239767519	0.747269116
0.485840433	0.234002452	0.164374162
0.318126971	0.5000742	0.175934557
0.105583943	0.13981326	0.82478823
0.235127321	0.477818519	0.266150713
0.933332939	0.039598624	0.019593314
0.893799258	0.094095854	0.020273307
0.32622185	0.415377472	0.231761613
0.940297897	0.035818406	0.017844061
